
2025/04/08 (11:22:33) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/08 (11:22:33) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/08 (20:37:11) | ===> btop++ v.1.4.0
2025/04/08 (20:37:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/08 (20:37:11) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/09 (11:20:30) | ===> btop++ v.1.4.0
2025/04/09 (11:20:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/09 (11:20:30) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/09 (19:46:45) | ===> btop++ v.1.4.0
2025/04/09 (19:46:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/09 (19:46:45) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/10 (11:04:43) | ===> btop++ v.1.4.0
2025/04/10 (11:04:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/10 (11:04:43) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/11 (08:31:36) | ===> btop++ v.1.4.0
2025/04/11 (08:31:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/11 (08:31:37) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/11 (13:17:29) | ===> btop++ v.1.4.0
2025/04/11 (13:17:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/11 (13:17:29) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/11 (15:29:35) | ===> btop++ v.1.4.0
2025/04/11 (15:29:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/11 (15:29:35) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/12 (13:15:01) | ===> btop++ v.1.4.0
2025/04/12 (13:15:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/12 (13:15:01) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/15 (11:30:14) | ===> btop++ v.1.4.0
2025/04/15 (11:30:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/15 (11:30:14) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/16 (09:56:32) | ===> btop++ v.1.4.0
2025/04/16 (09:56:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/16 (09:56:32) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/17 (11:00:56) | ===> btop++ v.1.4.0
2025/04/17 (11:00:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/17 (11:00:56) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/18 (14:58:42) | ===> btop++ v.1.4.0
2025/04/18 (14:58:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/18 (14:58:42) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/19 (10:42:48) | ===> btop++ v.1.4.0
2025/04/19 (10:42:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/19 (10:42:48) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/21 (09:48:56) | ===> btop++ v.1.4.0
2025/04/21 (09:48:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/21 (09:48:56) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/23 (08:16:08) | ===> btop++ v.1.4.0
2025/04/23 (08:16:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/23 (08:16:08) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/23 (17:13:49) | ===> btop++ v.1.4.0
2025/04/23 (17:13:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/23 (17:13:49) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/24 (23:02:02) | ===> btop++ v.1.4.0
2025/04/24 (23:02:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/24 (23:02:02) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/25 (11:02:18) | ===> btop++ v.1.4.0
2025/04/25 (11:02:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/25 (11:02:18) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/25 (13:40:29) | ===> btop++ v.1.4.0
2025/04/25 (13:40:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/25 (13:40:29) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/25 (14:48:10) | ===> btop++ v.1.4.0
2025/04/25 (14:48:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/25 (14:48:10) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/26 (12:36:54) | ===> btop++ v.1.4.0
2025/04/26 (12:36:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/26 (12:36:54) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/26 (21:06:58) | ===> btop++ v.1.4.0
2025/04/26 (21:06:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/26 (21:06:58) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/27 (16:32:31) | ===> btop++ v.1.4.0
2025/04/27 (16:32:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/27 (16:32:31) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/28 (14:49:02) | ===> btop++ v.1.4.0
2025/04/28 (14:49:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/28 (14:49:02) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/29 (16:41:13) | ===> btop++ v.1.4.0
2025/04/29 (16:41:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/29 (16:41:13) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/30 (08:22:42) | ===> btop++ v.1.4.0
2025/04/30 (08:22:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/30 (08:22:42) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/30 (14:23:28) | ===> btop++ v.1.4.0
2025/04/30 (14:23:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/30 (14:23:28) | WARNING: Intel GPU: Failed to initialize PMU

2025/05/01 (16:03:28) | ===> btop++ v.1.4.0
2025/05/01 (16:03:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/05/01 (16:03:28) | WARNING: Intel GPU: Failed to initialize PMU

2025/05/02 (15:12:42) | ===> btop++ v.1.4.0
2025/05/02 (15:12:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/05/02 (15:12:42) | WARNING: Intel GPU: Failed to initialize PMU

2025/05/04 (10:55:20) | ===> btop++ v.1.4.0
2025/05/04 (10:55:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/05/04 (10:55:20) | WARNING: Intel GPU: Failed to initialize PMU
